lon,lat,cap_mid,annual_cf,t2m_mean,t2m_max,t2m_min
55.25,19,34.981,0.253,27.66991148,45.34702292,9.257747557
55.25,19.25,34.79,0.252,27.95653925,45.70528974,8.683706401
55.25,19.5,33.838,0.252,28.40484321,46.36279078,7.503054378
55.25,19.75,33.959,0.25,28.76640075,47.12410778,6.908657153
55.25,20,31.214,0.249,28.78698624,47.7490391,6.363114494
55.25,20.25,26.08,0.249,28.80892556,48.05845136,6.295939465
55.25,20.5,27.888,0.249,28.93163553,48.05845136,6.821126054
55.25,20.75,30.729,0.248,29.12821041,48.14801806,7.480662702
55.25,21,24.42,0.247,29.27133555,48.28847494,7.997706863
55.25,21.25,12.964,0.246,29.34136284,48.29458176,8.362080505
55.25,21.5,3.42,0.245,29.51480841,48.44725228,7.733077962
55.25,21.75,0,0.244,29.63514467,48.40246893,7.948852297
55.25,22,0,0.244,29.66762377,48.56328188,8.07302432
55.25,22.25,0,0.244,29.74635476,48.61417205,8.264371372
55.25,22.5,11.674,0.243,29.76321225,48.48389321,8.317297152
55.25,22.75,29.159,0.244,29.67538823,48.17040974,8.85673299
55.25,23,31.637,0.243,29.64439065,47.90985205,8.667421545
55.25,23.25,28.831,0.242,29.46845456,47.51494431,8.942228482
55.25,23.5,27.132,0.242,29.28826279,46.82894477,9.876572065
55.25,23.75,28.792,0.242,29.30350875,46.26304604,10.06791912
55.25,24,25.776,0.241,29.16329033,46.08798385,10.23483889
55.25,24.25,22.411,0.241,28.92579637,45.72564581,10.10048883
55.25,24.5,27.929,0.241,28.68376169,45.99841714,10.55239357
55.25,24.75,16.764,0.24,28.71203447,46.54192419,10.6786012
55.25,25,12.218,0.239,28.89535751,46.50324766,11.13457715
55.25,25.25,19.641,0.238,28.48222756,43.12414015,13.59562594
55.25,26.75,8.504,0.235,27.60576645,39.79999402,12.28469507
55.25,27,16.185,0.234,27.02790621,42.58063309,7.122395881
55.25,27.25,9.409,0.234,26.24132536,42.88190292,4.640991026
55.25,27.5,9.944,0.235,25.82937867,42.8757961,4.520890217
55.25,27.75,7.489,0.236,25.47360885,43.62286385,3.389092761
55.25,28,14.485,0.238,24.66554775,43.10378408,1.072572068
55.25,28.25,14.797,0.24,22.19673821,41.46919171,-1.168631168
55.25,29.25,18.053,0.248,17.71853273,38.65191171,-4.362498451
55.25,29.5,20.94,0.249,17.65862647,38.84936558,-5.561470936
55.25,29.75,24.377,0.249,17.91624244,39.56793483,-7.212348161
55.25,30,23.967,0.249,16.87271209,38.34453506,-7.869849201
55.25,30.75,15.202,0.244,18.23951833,41.26970223,-6.294289433
55.25,31,20.546,0.242,19.40051854,42.87376049,-6.145690126
55.25,31.25,22.71,0.242,19.67462354,43.65339795,-6.943648045
55.25,31.5,22.326,0.241,20.21536037,44.7831598,-6.961968508
55.25,31.75,22.185,0.239,20.63584413,45.33073807,-6.271897756
55.25,32,21.173,0.237,21.02677521,45.8091057,-4.991500994
55.25,32.25,6.748,0.236,20.65563615,45.27374107,-4.645447815
55.25,32.5,7.533,0.236,20.85893173,45.32259564,-5.589969433
55.25,32.75,18.02,0.236,20.59332766,45.17603194,-5.467833017
55.25,33,16.629,0.236,20.27067006,44.93379471,-5.219488971
55.25,33.25,20.336,0.234,20.975251,46.13887402,-3.519757179
55.25,33.5,22.118,0.231,21.25052929,46.67627425,-4.851044115
55.25,33.75,19.139,0.232,21.20293725,46.66813182,-5.076996485
55.25,34,19.549,0.232,21.1754167,46.45439309,-3.546220069
55.25,34.25,19.496,0.231,21.38405227,46.69459471,-4.020516485
55.25,34.5,18.702,0.231,21.55066012,47.02029182,-5.1401003
55.25,34.75,20.971,0.23,21.21980053,46.7800902,-5.101423768
55.25,35,20.428,0.229,21.1470883,46.662025,-6.510063768
55.25,35.25,20.427,0.226,20.61682544,45.69918292,-4.68208874
55.25,35.5,4.493,0.225,19.11139654,43.42337437,-4.228148393
55.25,35.75,1.489,0.225,17.3194576,41.49769021,-5.899381687
55.25,36,11.504,0.225,15.58815467,40.04426685,-6.886651051
55.25,36.25,18.256,0.221,14.27799943,38.88193529,-6.033731745
55.25,36.5,13.316,0.216,13.08007604,38.42188813,-6.917185155
55.25,37.5,0.534,0.195,18.72230432,44.8421924,-2.935537989
55.25,37.75,1.196,0.197,18.49467902,45.96991864,-3.768101225
55.25,38,13.037,0.2,18.36077483,46.10223309,-4.971144924
55.25,38.25,12.535,0.201,18.12083531,45.91902847,-6.172153017
55.25,39.5,14.014,0.202,17.28078871,45.41012674,-10.00520088
55.25,39.75,15.947,0.201,16.83987032,44.60199078,-8.66780712
55.25,40,15.582,0.201,16.52667931,44.26000882,-8.863225386
55.25,40.25,15.324,0.202,15.64322451,43.71650177,-11.07593012
55.25,40.5,14.107,0.202,14.82443012,43.39284026,-12.09984041
55.25,40.75,14.837,0.202,14.57276524,43.57197367,-12.43164434
55.25,41,14.614,0.202,14.48061926,43.02032419,-13.45555463
55.25,41.25,13.146,0.201,14.1054537,41.93127448,-14.97818862
55.25,41.5,13.702,0.201,13.78681772,41.48547656,-15.9104966
55.25,41.75,14.188,0.199,13.85019777,41.91906084,-17.29267371
55.25,42,14.132,0.198,13.67848376,41.95570177,-18.30437035
55.25,42.25,13.706,0.197,13.4511282,41.93941691,-18.83159255
55.25,42.5,13.652,0.196,13.30758686,41.63611148,-18.54660758
55.25,42.75,13.23,0.195,12.98133265,41.41626593,-18.66467278
55.25,43,12.686,0.194,12.69723362,41.39387425,-18.9944411
55.25,43.25,9.966,0.193,12.40986867,41.28395148,-19.25499879
55.25,43.5,9.517,0.192,12.2295659,41.32873483,-19.81275509
55.25,43.75,10.092,0.19,12.20062803,41.56486523,-19.98578168
55.25,44,6.608,0.188,12.23416827,41.88241992,-19.50130723
55.25,44.25,8.255,0.186,12.22393739,42.0534109,-20.15880827
55.25,44.5,9.285,0.185,12.23101938,42.34043148,-20.63921151
55.25,44.75,8.683,0.184,12.22004786,42.41167772,-18.04381267
55.25,45,10.564,0.184,12.09509325,42.31193298,-18.89469637
55.25,45.25,10.722,0.184,12.17109898,42.59488234,-20.04277868
55.25,45.5,8.814,0.182,12.20415511,42.62948766,-19.85550284
55.25,45.75,6.048,0.18,12.15996826,42.82490593,-19.88196573
55.25,46,6.597,0.179,11.91936249,42.84119078,-21.04022608
55.25,46.25,7.186,0.179,11.78980204,42.8472976,-22.23919856
55.25,46.5,7.171,0.18,11.58837475,42.74348165,-23.70483555
55.25,46.75,5.864,0.179,11.31747773,42.85136882,-24.5109359
55.25,47,4.812,0.177,11.03343479,42.74551726,-26.5953974
55.25,47.25,4.128,0.176,10.50075534,42.31193298,-26.83356341
55.25,47.5,4.636,0.176,10.00186965,41.80913807,-26.96384226
55.25,47.75,4.445,0.175,9.832898749,41.4386576,-25.94603879
55.25,48,4.334,0.174,9.869586021,41.3490909,-25.70583717
55.25,48.25,2.481,0.172,9.762843883,41.34298408,-25.58370076
55.25,48.5,2.031,0.171,9.522706456,41.15163703,-25.72008642
55.25,48.75,2.299,0.17,9.411852086,41.16588627,-26.73585428
55.25,49,1.561,0.169,8.995863387,40.73026639,-26.49158145
55.25,49.25,1.847,0.167,8.653874933,40.45545945,-27.6803759
55.25,49.5,1.201,0.167,8.268659031,40.23764951,-27.93686237
55.5,18.25,35.593,0.251,26.52466265,43.901742,10.19209114
55.5,18.5,35.387,0.251,27.16874639,44.98061367,9.876572065
55.5,18.75,34.804,0.252,27.23638212,44.98264928,9.58751588
55.5,19,33.109,0.253,27.4209941,45.12107055,9.117290678
55.5,19.25,34.626,0.252,27.75885271,45.5750109,8.358009291
55.5,19.5,32.949,0.252,28.15438036,46.09205506,7.187535303
55.5,19.75,32.214,0.251,28.5257375,46.77398338,6.888301083
55.5,20,32.706,0.25,28.55395281,47.45184049,6.273547789
55.5,20.25,28.476,0.25,28.69197897,47.6594724,6.635885823
55.5,20.5,31.542,0.249,28.81487271,47.78771564,7.246567904
55.5,20.75,32.147,0.248,29.01005761,48.08898546,7.845036343
55.5,21,28.601,0.247,29.13796714,48.3047598,8.313225938
55.5,21.25,26.566,0.246,29.30109101,48.47982199,8.526964667
55.5,21.5,22.346,0.244,29.60670758,48.69763194,8.683706401
55.5,21.75,24.395,0.243,29.8843837,48.69559633,8.596175302
55.5,22,15.891,0.243,30.05087104,48.70373876,8.671492759
55.5,22.25,21.211,0.243,30.11660209,48.74037968,9.044008828
55.5,22.5,31.871,0.243,29.97650511,48.56328188,9.166145244
55.5,22.75,31.691,0.243,30.01889018,48.36582801,9.304566516
55.5,23,31.762,0.242,29.98711673,48.15412489,9.522376458
55.5,23.25,31.136,0.242,29.64891839,47.6879709,10.05163426
55.5,23.5,31.042,0.242,29.45045876,47.14446384,10.39361623
55.5,23.75,27.64,0.241,29.43549112,46.71291517,10.37936698
55.5,24,27.992,0.24,29.29849667,46.01266639,10.20430478
55.5,24.25,14.886,0.24,29.18834216,46.1633013,9.542732528
55.5,24.5,26.453,0.239,28.90351871,46.26711726,9.518305244
55.5,24.75,23.263,0.239,28.83353035,46.04116489,9.888785707
55.5,25,18.187,0.239,28.87688294,45.87831633,10.34069045
55.5,25.25,26.257,0.238,28.80548676,45.89256558,11.54984097
55.5,25.5,24.88,0.237,28.39777699,42.57859749,15.07754779
55.5,27.25,15.262,0.233,26.99606811,43.90581321,4.81808883
55.5,27.5,11.271,0.234,26.16410577,43.61472142,3.641508021
55.5,27.75,8.682,0.235,25.68598286,43.492585,2.943294842
55.5,28,8.807,0.238,24.62525831,42.88190292,1.296488831
55.5,28.25,13.989,0.24,22.40478123,41.42237275,-1.298910012
55.5,29.25,14.482,0.248,17.96661978,39.06921113,-5.095316948
55.5,29.5,21.597,0.248,17.9155792,39.30941275,-6.066301456
55.5,29.75,22.58,0.249,17.17242509,38.23461229,-5.532972439
55.5,30.25,22.774,0.25,15.65872538,37.17406107,-6.937541224
55.5,30.5,13.247,0.245,17.05380973,39.28905668,-7.83727949
55.5,30.75,21.169,0.242,19.14812414,42.46256789,-4.128403653
55.5,31,19.341,0.242,19.49972286,43.02643101,-4.816438797
55.5,31.5,18.743,0.242,19.75797219,43.56790246,-6.24950608
55.5,31.75,5.068,0.241,20.17973261,44.12362315,-5.561470936
55.5,32,18.311,0.24,19.95758379,44.18672697,-4.653590242
55.5,32.25,14.332,0.239,19.66906641,43.77349876,-4.085655907
55.5,32.5,17.074,0.236,20.59299187,44.9887561,-4.857150936
55.5,32.75,14.501,0.236,20.24266123,44.78112419,-4.696337988
55.5,33,9.277,0.236,20.35069323,45.08646523,-4.224077179
55.5,33.25,16.715,0.234,21.60976572,47.09560928,-3.694819376
55.5,33.5,22.085,0.231,21.84644859,47.64318754,-4.899898682
55.5,33.75,20.125,0.23,21.74936214,47.66557922,-5.848491514
55.5,34,12.364,0.23,21.72023957,47.53122916,-4.313643884
55.5,34.25,11.432,0.231,21.56690882,47.25845783,-3.035282729
55.5,34.5,9.939,0.231,21.57432428,47.20756766,-4.618984925
55.5,34.75,16.843,0.231,21.31025665,46.93886754,-4.533489433
55.5,35,19.233,0.229,21.06154414,46.62131286,-6.021518103
55.5,35.25,19.907,0.227,20.84189233,46.08187702,-4.268860532
55.5,35.5,1.094,0.226,19.52351981,43.98723749,-3.955377063
55.5,35.75,0,0.226,17.27513518,41.06614153,-5.022035098
55.5,36,9.203,0.226,15.46046343,39.55572119,-5.624574751
55.5,36.25,15.63,0.223,14.64527446,39.74096142,-6.359428855
55.5,36.5,8.413,0.218,13.45820833,39.2951635,-6.491743305
55.5,36.75,15.171,0.218,11.77957024,37.58932489,-9.345664229
55.5,37.75,0.058,0.198,17.55966478,44.04423448,-3.987946774
55.5,38,10.142,0.199,18.03668739,45.1047857,-4.820510011
55.5,39.5,6.621,0.203,17.31624197,45.31445321,-9.304952091
55.5,39.75,6.051,0.202,17.22619487,45.11089252,-8.936507235
55.5,40,10.639,0.203,16.62428995,44.4594983,-8.977219374
55.5,40.25,14.604,0.203,15.50907073,43.63507749,-10.58127764
55.5,40.5,14.754,0.203,14.7153043,43.30938038,-12.07948434
55.5,40.75,15.017,0.203,14.60822336,43.26256142,-13.01993475
55.5,41,13.796,0.202,14.51151465,42.845262,-13.83214192
55.5,41.25,13.226,0.202,14.24605426,42.13483518,-15.08200457
55.5,41.5,14.087,0.201,13.9842132,41.88038431,-16.17716111
55.5,41.75,14.188,0.2,13.85185796,41.9373813,-17.42702376
55.5,42,14.132,0.198,13.70363778,41.97809344,-18.5242159
55.5,42.25,13.706,0.197,13.59040205,42.16740489,-18.91912365
55.5,42.5,13.652,0.197,13.43885014,42.22440188,-18.88858954
55.5,42.75,13.23,0.196,13.06448501,41.90277599,-19.36288596
55.5,43,13.176,0.195,12.64058794,41.51193945,-19.85753845
55.5,43.25,11.756,0.194,12.32413889,41.36130454,-20.03463625
55.5,43.5,10.898,0.192,12.1702953,41.35723333,-19.89010816
55.5,43.75,11.482,0.19,12.16420192,41.4956546,-20.26669544
55.5,44,11.098,0.188,12.17736941,42.07987379,-20.15880827
55.5,44.25,8.842,0.186,12.18887532,42.13890639,-21.65905058
55.5,44.5,7.758,0.185,12.22990471,42.36689437,-20.70842214
55.5,44.75,7.521,0.184,12.17587468,42.53788535,-17.7018307
55.5,45,10.244,0.184,12.02498972,42.41167772,-19.30996018
55.5,45.25,10.629,0.183,11.92310926,42.63355888,-21.32928226
55.5,45.5,8.863,0.181,11.91009566,42.83711957,-20.44175764
55.5,45.75,5.934,0.18,11.86634563,42.74958847,-19.96339001
55.5,46,6.336,0.179,11.67029356,42.73941044,-20.88551995
55.5,46.25,5.591,0.179,11.41447774,42.7292324,-21.85243324
55.5,46.5,5.163,0.179,11.27022078,42.70276951,-23.26310885
55.5,46.75,5.408,0.178,11.08325107,42.79844304,-24.00814099
55.5,47,4.959,0.177,10.94684849,42.81269229,-24.59643139
55.5,47.25,4.258,0.176,10.49504595,42.38928604,-24.76538677
55.5,47.5,4.185,0.176,10.00961534,41.94348812,-26.01932064
55.5,47.75,4.449,0.175,9.781232245,41.63814708,-25.76894099
55.5,48,4.334,0.173,9.692717177,41.35112651,-25.7139796
55.5,48.25,3.94,0.172,9.547837072,41.26970223,-26.32669729
55.5,48.5,2.708,0.171,9.356232324,41.06817714,-26.11906538
55.5,48.75,1.988,0.17,9.167405912,40.79540581,-26.60353983
55.5,49,1.25,0.169,8.797863998,40.26004119,-25.65901821
55.5,49.25,1.045,0.168,8.486262029,39.97505622,-26.86613313
55.75,18.25,35.447,0.252,25.90548914,43.76332072,10.40990108
55.75,18.5,35.471,0.251,26.61337748,44.70580674,9.852144782
55.75,18.75,35.068,0.251,27.13367342,45.47526616,9.351385476
55.75,19,35.015,0.251,27.35399589,45.34905853,8.771237499
55.75,19.25,34.626,0.252,27.68137428,45.73785945,7.997706863
55.75,19.5,31.933,0.252,27.9478374,46.00859517,7.380917962
55.75,19.75,33.029,0.251,28.24191378,46.58670754,7.108146632
55.75,20,32.482,0.251,28.33927113,47.0732176,6.878123049
55.75,20.25,32.119,0.25,28.50651951,47.55972766,7.266923973
55.75,20.5,32.904,0.25,28.77434504,47.89153159,7.908140158
55.75,20.75,33.158,0.249,28.92220833,48.1011991,8.313225938
55.75,21,28.782,0.247,29.07228892,48.52256974,8.111700852
55.75,21.25,28.623,0.246,29.31120346,48.80959032,8.382436574
55.75,21.5,31.072,0.244,29.86750536,49.00093737,9.304566516
55.75,21.75,32.537,0.243,30.30007137,49.08236165,9.618049984
55.75,22,32.48,0.243,30.44157942,49.00704419,9.51423403
55.75,22.25,32.423,0.242,30.36781416,48.96226084,9.385990794
55.75,22.5,31.902,0.242,30.17701448,48.76887818,9.510162817
55.75,22.75,31.844,0.242,30.08529166,48.64063494,9.322886979
55.75,23,31.786,0.242,30.04811796,48.33122269,9.475557499
55.75,23.25,31.267,0.241,29.8711789,47.8956028,9.96613877
55.75,23.5,31.208,0.24,29.78250185,47.47423217,9.848073568
55.75,23.75,30.288,0.239,29.59421145,46.92054708,10.08216837
55.75,24,29.518,0.239,29.10720477,45.80096327,9.367670331
55.75,24.25,19.885,0.239,28.84784495,45.13939101,9.727972759
55.75,24.5,20.668,0.239,28.64248688,45.00911217,9.850109175
55.75,24.75,21.53,0.238,28.85767746,45.13124859,10.37733137
55.75,25,23.08,0.237,28.85468176,45.20656604,10.32236998
55.75,25.25,24.676,0.238,28.59114389,45.13328419,10.31626316
55.75,25.5,25.643,0.238,28.29859514,42.06969575,12.7915612
55.75,25.75,17.711,0.238,27.2782817,36.29264327,14.46686571
55.75,27,13.173,0.232,28.35200086,44.92158107,8.270478193
55.75,27.25,19.021,0.232,27.66648334,44.97450685,5.760574841
55.75,27.5,11.905,0.233,26.7375736,43.95263217,4.675596344
55.75,28,6.965,0.238,23.96590821,41.9068472,1.381984322
55.75,28.25,15.51,0.239,22.9576777,41.67682362,-0.268892903
55.75,29,17.099,0.248,17.34062986,38.48092073,-5.952307467
55.75,29.25,20.908,0.248,17.54605096,38.84529437,-6.113120415
55.75,29.5,20.74,0.249,16.69976615,37.54861275,-5.36605267
55.75,29.75,22.787,0.25,15.95964992,36.77508211,-5.119744231
55.75,30.25,14.971,0.247,16.89402965,38.52773969,-6.516170589
55.75,30.5,17.998,0.242,19.01238735,41.45290685,-4.820510011
55.75,30.75,21.794,0.242,19.15921685,42.12872836,-5.150278335
55.75,31.25,18.451,0.242,19.33547413,42.1714761,-5.221524578
55.75,31.5,10.408,0.243,18.81854283,41.64832512,-5.142135907
55.75,31.75,10.982,0.243,18.47976097,41.58115009,-4.963002497
55.75,32,13.604,0.242,18.22960703,41.63000466,-8.836762495
55.75,32.25,16.777,0.239,19.41756258,43.29716674,-6.206758334
55.75,32.5,19.702,0.236,20.80503078,44.88494015,-3.403727584
55.75,32.75,21.151,0.235,20.63643437,44.68748627,-4.519240185
55.75,33,1.659,0.235,20.91218982,45.4569457,-4.07751348
55.75,33.25,13.013,0.233,22.08336923,47.44776928,-3.93094978
55.75,33.5,20.419,0.232,21.97546584,47.81214292,-4.732978913
55.75,33.75,18.782,0.231,21.91281485,47.87321113,-5.879025618
55.75,34,10.952,0.23,22.05937391,48.02791726,-4.985394173
55.75,34.25,6.438,0.23,21.85682731,47.66965043,-4.022552092
55.75,34.5,6.024,0.23,21.60097303,47.35413136,-3.70499741
55.75,34.75,3.493,0.231,21.46002857,46.94293876,-4.228148393
55.75,35,6.266,0.23,21.10510321,46.47678477,-5.423049664
55.75,35.25,8.667,0.228,21.00297641,46.37704003,-3.890237642
55.75,35.5,0,0.227,20.14325274,44.70580674,-4.006267237
55.75,35.75,0,0.227,17.76797986,41.57707888,-5.005750242
55.75,36,2.119,0.226,15.70419515,39.86716905,-5.300913248
55.75,36.25,17.582,0.223,14.88850794,40.04833807,-5.760960415
55.75,36.5,16.603,0.221,14.66029935,40.61220119,-6.47545845
55.75,36.75,16.568,0.221,13.14601635,39.01424974,-9.127854287
55.75,38,6.544,0.199,17.18215216,43.30734477,-5.024070705
55.75,39.5,7.246,0.203,17.47150659,45.44880327,-8.728875328
55.75,39.75,2.513,0.203,17.31601069,45.25542061,-8.824548854
55.75,40,11.536,0.205,16.21477515,44.41878616,-10.18433429
55.75,40.25,14.68,0.204,15.34030562,43.30938038,-11.05150284
55.75,40.5,14.569,0.204,14.74665691,43.05696512,-12.37871856
55.75,40.75,14.252,0.203,14.92092934,43.51701229,-13.17464088
55.75,41,13.895,0.201,15.15703077,43.58825853,-13.61840319
55.75,41.25,14.024,0.201,14.9955576,43.03457344,-14.86419463
55.75,41.5,14.076,0.201,14.3493678,42.28139888,-15.90438978
55.75,41.75,14.188,0.2,13.94658367,42.05137529,-17.04432966
55.75,42,14.132,0.199,13.90942643,42.29361252,-18.40207949
55.75,42.25,13.706,0.198,13.79311851,42.42389136,-18.81937891
55.75,42.5,13.652,0.197,13.55020391,42.51956489,-18.9333729
55.75,42.75,13.23,0.196,13.14030164,42.08598061,-19.25092758
55.75,43,13.176,0.195,12.72041785,41.66053876,-19.81886191
55.75,43.25,12.634,0.194,12.4016361,41.53025992,-20.04277868
55.75,43.5,11.788,0.193,12.19215583,41.53433113,-20.02445821
55.75,43.75,11.995,0.191,12.1732442,41.79896003,-20.39290307
55.75,44,8.409,0.189,12.14949059,42.24068674,-20.95065937
55.75,44.25,10.326,0.187,12.11732109,42.30582616,-21.65701498
55.75,44.5,8.379,0.186,12.09353387,42.1999746,-21.06872457
55.75,44.75,8.598,0.185,12.11241978,42.37503679,-20.75931232
55.75,45,11.058,0.184,12.01237077,42.66409298,-20.62089105
55.75,45.25,10.845,0.183,11.72942789,42.80047864,-21.96032041
55.75,45.5,10.518,0.181,11.64747617,42.75569529,-20.93641012
55.75,45.75,5.981,0.18,11.70958397,42.73126801,-20.30537197
55.75,46,6.087,0.18,11.60654203,42.84933321,-20.77356157
55.75,46.25,5.277,0.178,11.29944973,43.12414015,-23.04529891
55.75,46.5,5.223,0.179,11.09974913,42.97146963,-23.83918561
55.75,46.75,5.087,0.178,10.93104102,42.96536281,-24.14452665
55.75,47,4.986,0.177,10.79441157,42.95314916,-24.31144642
55.75,47.25,3.693,0.176,10.45955376,42.70684072,-24.29312596
55.75,47.5,4.056,0.176,9.974286064,42.39132165,-25.58777197
55.75,47.75,4.262,0.175,9.71183529,41.74603425,-24.92416411
55.75,48,4.295,0.173,9.623694947,41.35316211,-24.22595093
55.75,48.25,3.561,0.173,9.384842057,41.13331656,-26.46918977
55.75,48.5,2.865,0.171,9.221781691,40.98878847,-26.33891093
55.75,48.75,2.062,0.17,8.961671958,40.40660489,-26.30837683
55.75,49,1.196,0.169,8.543702574,39.89566755,-26.17809798
55.75,49.25,1.244,0.168,8.257497954,39.72060535,-27.56638191
56,18.25,34.365,0.252,25.72388005,43.14856743,10.65417391
56,18.5,35.392,0.25,26.38999488,44.4900324,10.22873206
56,18.75,35.068,0.25,26.96335958,45.3999487,9.746293221
56,19,35.015,0.25,27.30834143,45.55872604,8.488288135
56,19.25,34.963,0.251,27.59512725,45.6930761,8.180911488
56,19.5,34.437,0.251,27.77169182,45.9292065,7.802288597
56,19.75,34.214,0.251,27.98748284,46.46864234,7.553944551
56,20,34.329,0.251,27.99461094,46.96329483,7.049114031
56,20.25,33.797,0.25,28.08708576,47.39891471,7.2160338
56,20.5,33.571,0.25,28.42996873,47.775502,7.938674262
56,20.75,32.385,0.249,28.78752921,48.22537113,8.286763048
56,21,31.673,0.247,28.99533724,48.77294939,7.871499233
56,21.25,31.652,0.246,29.39822913,49.20246246,8.706098077
56,21.5,29.149,0.243,30.20338745,49.51798153,9.709652296
56,21.75,32.537,0.243,30.42121292,49.32256327,9.947818308
56,22,32.48,0.244,30.31335866,49.19024882,9.874536458
56,22.25,32.423,0.243,30.14777835,49.23299656,9.673011371
56,22.5,31.902,0.242,30.08061074,49.21264049,9.223142239
